,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3601,1,0,1,0,0.591549296,0,0,1,0,0,1,0,0,0,0.154345652,0.171824881,0,1,0,0,1,0,0,1,0,0,0
3602,1,0,0,0,0.197183099,0,0,1,1,1,1,0,0,0,0.273226769,0.077977171,0,1,0,0,0,1,0,0,0,0,1
3603,0,0,0,1,0.126760563,1,1,0,0,0,0,1,1,0,0.765734254,0.105366277,1,0,1,0,1,0,0,0,0,1,0
3604,0,0,1,1,0.76056338,1,0,0,0,0,0,0,0,0,0.019480519,0.133980639,0,0,0,1,0,0,1,0,0,0,1
3605,0,0,0,1,0.676056338,1,1,0,0,0,1,1,1,1,0.819680307,0.583823147,1,0,1,0,0,1,0,1,0,0,0
3606,0,0,1,1,0.070422535,1,0,0,1,1,0,0,0,1,0.367132862,0.035301257,1,1,0,0,1,0,0,0,0,0,1
3607,0,0,1,1,0.971830986,1,0,0,0,0,0,0,0,0,0.017982018,0.166363242,0,0,0,1,0,0,1,0,1,0,0
3608,0,1,0,0,0.014084507,1,1,0,0,0,0,0,0,1,0.562437554,0.015899436,1,0,1,0,1,0,0,0,0,0,1
3609,0,1,1,0,0.873239437,0,0,1,0,0,1,0,0,0,0.175324673,0.26355151,0,1,0,0,0,1,0,1,0,0,0
3610,1,0,0,0,0.338028169,1,0,0,1,0,1,0,1,1,0.472027965,0.191972258,0,1,0,0,1,0,0,1,0,0,0
3611,1,1,0,0,0.23943662,1,0,0,0,0,0,0,0,0,0.017982018,0.040543274,0,0,0,1,0,1,0,1,0,0,0
3612,0,1,1,0,0.38028169,1,1,0,1,0,1,1,1,1,0.871628359,0.344360642,0,0,1,0,1,0,0,0,0,1,0
3613,1,1,0,0,0.732394366,1,0,1,1,0,1,0,1,1,0.78121877,0.59964745,0,0,1,0,0,1,0,0,0,0,1
3614,0,0,0,0,0.478873239,1,0,0,1,1,0,1,1,1,0.837162825,0.416962867,1,0,1,0,0,1,0,1,0,0,0
3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058441558,0.000641526,0,1,0,0,1,0,0,0,0,0,1
3616,0,0,1,0,0.971830986,1,1,1,1,1,1,1,1,0,0.970029955,0.918942349,1,0,1,0,0,1,0,0,1,0,0
3617,0,0,0,0,0.014084507,1,0,0,0,1,1,0,0,1,0.612387603,0.015442855,1,0,1,0,1,0,0,0,0,1,0
3618,1,0,1,0,0.352112676,1,0,0,1,0,1,1,1,1,0.544455536,0.224320185,0,1,0,0,1,0,0,0,0,1,0
3619,1,0,0,0,0.464788732,1,0,1,1,0,0,0,1,0,0.457542451,0.235133651,0,1,0,0,0,1,0,0,0,1,0
3620,1,0,0,1,0.253521127,1,0,0,0,0,0,0,0,0,0.019480519,0.043889611,0,0,0,1,0,0,1,0,0,0,1
3621,0,0,0,0,0.197183099,1,1,0,0,0,0,0,0,1,0.573926065,0.128536339,1,0,1,0,1,0,0,0,0,0,1
3622,1,0,1,1,0.85915493,1,0,1,0,1,0,0,0,0,0.361638356,0.393758127,0,1,0,0,0,1,0,0,1,0,0
3623,1,1,0,0,0.577464789,1,1,0,1,1,0,1,1,1,0.861138848,0.497569715,1,0,1,0,1,0,0,1,0,0,0
3624,1,0,0,0,0.112676056,1,0,1,1,0,0,1,1,1,0.560439552,0.079144632,1,1,0,0,1,0,0,0,0,1,0
3625,0,0,0,0,0.323943662,1,0,1,0,0,0,0,0,1,0.325674321,0.145279584,0,1,0,0,1,0,0,0,0,1,0
3626,0,1,1,0,0.943661972,0,0,1,1,1,0,0,0,1,0.23376623,0.340632857,0,1,0,0,0,0,1,0,0,1,0
3627,0,0,1,1,0.422535211,1,0,0,0,1,1,0,0,0,0.357642352,0.188198237,0,1,0,0,1,0,0,0,0,0,1
3628,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.376623371,0.004323075,1,1,0,0,1,0,0,0,0,1,0
3629,0,0,1,0,0.281690141,1,1,0,0,1,1,1,1,1,0.874625362,0.257893368,1,0,1,0,1,0,0,0,0,1,0
3630,1,0,1,0,0.873239437,1,0,0,1,0,0,1,1,1,0.773726262,0.704048548,0,0,1,0,0,1,0,0,0,1,0
3631,1,1,0,0,0.014084507,1,0,0,0,0,0,0,1,1,0.611388602,0.016246207,1,0,1,0,1,0,0,1,0,0,0
3632,1,0,1,1,0.845070423,0,0,0,1,1,1,1,1,1,0.428571422,0.431417425,0,1,0,0,0,0,1,1,0,0,0
3633,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.500499493,0.005756394,1,0,1,0,1,0,0,0,0,1,0
3634,0,0,0,0,0.23943662,1,0,0,0,0,0,0,0,0,0.010989011,0.045357607,0,0,0,1,0,1,0,0,0,0,1
3635,1,0,1,1,0.070422535,1,0,0,0,0,0,0,0,0,0.004495504,0.010015894,0,0,0,1,0,1,0,0,1,0,0
3636,1,0,0,0,0.450704225,1,1,0,1,0,0,1,1,1,0.813686301,0.381650051,0,0,1,0,1,0,0,0,0,1,0
3637,0,0,0,0,0.211267606,1,0,0,0,0,0,0,0,0,0.016983017,0.035671146,1,0,0,1,1,0,0,1,0,0,0
3638,1,0,1,0,0.774647887,1,0,0,0,1,1,1,1,1,0.800699289,0.653159948,0,0,1,0,1,0,0,0,0,1,0
3639,0,0,0,1,0.309859155,1,0,0,0,0,0,0,0,0,0.012487512,0.051622598,0,0,0,1,0,1,0,0,0,0,1
3640,0,0,0,0,0.112676056,1,0,0,0,1,0,0,0,1,0.551948044,0.079231325,0,0,1,0,1,0,0,0,0,1,0
3641,1,1,1,0,0.183098592,1,1,0,1,0,0,1,1,1,0.815684303,0.156156625,1,0,1,0,1,0,0,0,0,1,0
3642,0,0,1,1,0.197183099,1,1,0,0,0,0,0,0,1,0.562937055,0.125808409,1,0,1,0,1,0,0,1,0,0,0
3643,0,0,0,0,0.056338028,1,0,0,0,0,0,0,0,0,0.014985015,0.008865771,0,0,0,1,1,0,0,0,1,0,0
3644,0,0,1,0,0.845070423,1,1,1,1,0,0,1,1,1,0.875624363,0.734731975,0,0,1,0,1,0,0,0,0,1,0
3645,0,0,1,1,0.971830986,1,1,1,1,1,1,1,1,1,0.979020964,0.940147378,0,0,1,0,0,0,1,0,1,0,0
3646,0,0,0,0,0.197183099,1,1,1,0,0,0,1,1,1,0.810689299,0.178922121,0,0,1,0,1,0,0,0,0,1,0
3647,0,0,1,1,0.098591549,1,0,0,0,0,0,0,0,0,0.011488511,0.012876752,0,0,0,1,0,0,1,0,0,0,1
3648,1,0,1,1,0.098591549,1,0,0,0,0,0,0,0,0,0.009490509,0.01656408,0,0,0,1,0,0,1,0,0,0,1
3649,1,0,0,0,0.042253521,0,0,1,0,0,0,0,0,1,0.105894104,0.010541829,0,1,0,0,1,0,0,0,0,0,1
3650,1,0,0,0,0.464788732,1,0,1,1,0,0,0,0,0,0.364135859,0.215726051,0,1,0,0,0,1,0,0,0,0,1
3651,0,0,1,0,0.943661972,1,1,1,1,1,1,1,1,1,0.721778211,0.726369022,0,1,0,0,0,0,1,0,1,0,0
3652,1,0,1,1,0.61971831,0,0,0,1,1,1,0,1,0,0.324175819,0.259575206,0,1,0,0,0,1,0,1,0,0,0
3653,1,1,0,0,0.112676056,1,1,0,0,1,0,1,0,1,0.714785204,0.092235226,0,0,1,0,1,0,0,0,0,1,0
3654,1,0,0,0,0.295774648,1,1,1,0,0,1,0,0,1,0.404595399,0.142713481,0,1,0,0,1,0,0,0,0,0,1
3655,1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.017482517,0.002583442,0,0,0,1,1,0,0,0,0,0,1
3656,0,0,1,0,0.971830986,1,1,0,1,1,1,1,0,0,0.543456535,0.606467274,0,1,0,0,0,0,1,1,0,0,0
3657,1,0,0,1,0.126760563,1,1,1,0,1,1,0,1,0,0.549450541,0.077959832,0,1,0,0,0,1,0,0,1,0,0
3658,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0.656843147,0.691027308,0,1,0,0,0,0,1,0,1,0,0
3659,1,0,1,1,0.676056338,1,0,0,1,1,0,1,1,0,0.593906085,0.439861292,0,1,0,0,0,1,0,0,1,0,0
3660,1,1,0,0,0.746478873,1,1,0,1,0,1,1,0,0,0.534965027,0.447010548,0,1,0,0,0,1,0,0,0,0,1
3661,1,0,0,0,0.985915493,1,1,1,1,1,0,1,1,1,0.881118868,0.839693686,0,0,1,0,0,0,1,0,1,0,0
3662,1,0,0,0,0.295774648,1,0,0,0,0,0,0,0,1,0.006993007,0.045507875,0,0,0,1,0,1,0,0,0,0,1
3663,1,0,1,1,0.690140845,1,0,0,0,0,0,0,0,0,0.01998002,0.121531571,0,0,0,1,0,0,1,0,1,0,0
3664,1,0,1,1,0.591549296,1,0,0,0,0,0,0,0,0,0.014485514,0.092368155,0,0,0,1,0,1,0,0,0,0,1
3665,1,0,1,1,0.61971831,1,1,0,0,0,0,0,0,1,0.06093906,0.133211964,0,0,0,1,0,0,1,0,1,0,0
3666,0,1,0,0,0.887323944,1,1,1,1,0,0,1,1,1,0.848651336,0.754781101,0,0,1,0,1,0,0,1,0,0,0
3667,1,0,1,1,0.309859155,1,1,0,0,0,0,0,0,0,0.052947052,0.070140153,0,0,0,1,0,0,1,0,0,0,1
3668,1,0,1,0,0.943661972,1,1,0,0,0,0,0,0,0,0.072427571,0.218771854,0,0,0,1,0,0,1,0,1,0,0
3669,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.522477515,0.006010692,1,0,1,0,1,0,0,0,0,1,0
3670,0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.511988004,0.013391128,1,0,1,0,1,0,0,0,1,0,0
3671,0,0,0,0,0.352112676,1,0,0,0,0,1,1,0,0,0.408591402,0.172015605,0,1,0,0,0,1,0,0,1,0,0
3672,0,0,1,0,0.76056338,0,0,0,0,1,1,1,1,1,0.359640354,0.342083514,1,1,0,0,1,0,0,1,0,0,0
3673,0,0,0,0,0.183098592,1,0,0,0,0,0,0,0,1,0.014985015,0.032417281,0,0,0,1,1,0,0,0,0,1,0
3674,0,0,1,0,0.985915493,1,0,1,0,1,1,1,1,1,0.63936063,0.672018494,0,1,0,0,0,0,1,0,0,1,0
3675,0,0,0,0,0.887323944,1,1,1,1,1,1,1,0,0,0.626373617,0.641375524,0,1,0,0,0,1,0,0,0,1,0
3676,1,0,0,0,0.084507042,1,0,0,0,0,1,1,1,1,0.521478514,0.049929201,1,1,0,0,1,0,0,0,1,0,0
3677,1,0,0,0,0.788732394,1,0,1,1,1,1,1,0,1,0.556943049,0.47941049,0,1,0,0,0,0,1,0,1,0,0
3678,1,0,1,0,0.169014085,1,1,0,1,1,0,1,0,0,0.754745243,0.138332611,1,0,1,0,1,0,0,0,0,1,0
3679,1,0,1,1,0.028169014,0,0,1,0,0,0,0,0,0,0.11138861,0.008420748,1,1,0,0,1,0,0,0,1,0,0
3680,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0.910589397,0.910804797,0,0,1,0,0,0,1,0,1,0,0
3681,1,0,1,1,0.549295775,1,1,0,1,1,0,1,0,1,0.777222766,0.450403121,0,0,1,0,1,0,0,0,1,0,0
3682,0,0,1,0,0.183098592,1,1,0,0,0,1,1,0,1,0.480019973,0.111041757,0,1,0,0,1,0,0,0,1,0,0
3683,0,0,1,1,0.014084507,1,0,0,0,0,0,0,0,1,0.259240755,0.008230025,0,1,0,0,1,0,0,0,0,1,0
3684,0,1,0,0,0.915492958,1,1,0,1,1,1,1,1,0,0.922577409,0.856893512,1,0,1,0,0,1,0,0,1,0,0
3685,1,0,1,0,0.521126761,1,1,0,0,1,1,1,1,1,0.863636351,0.463233637,1,0,1,0,1,0,0,0,0,1,0
3686,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.067432566,0.000745557,1,1,0,0,1,0,0,0,0,1,0
3687,0,0,0,0,0.295774648,1,0,0,1,0,1,0,0,1,0.36563436,0.135726051,1,1,0,0,0,1,0,0,1,0,0
3688,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.015484515,0.000144488,1,0,0,1,1,0,0,0,0,0,1
3689,0,0,0,0,0.056338028,1,0,0,0,0,0,1,0,1,0.614885106,0.043889611,0,0,1,0,1,0,0,0,0,0,1
3690,0,0,1,1,0.394366197,1,1,1,0,0,1,1,0,0,0.504495497,0.224198815,0,1,0,0,0,1,0,1,0,0,0
3691,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.512987005,0.005900881,1,0,1,0,1,0,0,0,0,0,1
3692,1,0,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.018481518,0.005120647,0,0,0,1,1,0,0,0,0,0,1
3693,0,0,1,1,0.985915493,1,0,0,0,0,0,0,0,0,0.011488511,0.148215576,0,0,0,1,0,0,1,0,1,0,0
3694,0,0,0,1,0.112676056,1,0,0,1,0,0,0,0,1,0.31518481,0.053772576,0,1,0,0,1,0,0,0,0,1,0
3695,0,0,0,0,0.591549296,1,1,0,1,0,0,1,1,1,0.827672315,0.521213697,1,0,1,0,1,0,0,0,0,1,0
3696,1,0,0,0,0.661971831,1,1,1,1,1,0,1,1,1,0.648351639,0.44721861,0,1,0,0,0,1,0,0,1,0,0
3697,0,0,0,0,0.352112676,1,1,1,1,0,0,0,0,1,0.68031967,0.25313105,0,0,1,0,1,0,0,0,1,0,0
3698,1,0,0,0,0.112676056,1,0,0,0,0,0,0,0,0,0.015984016,0.025348938,0,0,0,1,1,0,0,1,0,0,0
3699,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.621878113,0.007160815,1,0,1,0,1,0,0,0,0,1,0
3700,1,0,1,1,0.633802817,1,0,0,0,0,0,0,0,0,0.008491508,0.108573906,0,0,0,1,0,0,1,0,1,0,0
3701,0,0,0,0,0.014084507,1,1,0,0,0,0,0,1,0,0.434565428,0.011495449,1,1,0,0,1,0,0,1,0,0,0
3702,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.57842157,0.006657997,1,0,1,0,1,0,0,0,0,1,0
3703,0,0,1,1,0.887323944,0,0,1,0,1,1,1,1,1,0.414585408,0.442317584,0,1,0,0,0,0,1,1,0,0,0
3704,1,1,0,0,0.154929577,1,1,0,1,0,0,1,0,1,0.726773216,0.124334634,1,0,1,0,1,0,0,0,0,1,0
3705,0,1,1,0,0.070422535,1,0,0,0,1,0,1,1,1,0.77122876,0.06414102,1,0,1,0,1,0,0,0,0,1,0
3706,1,0,1,0,0.816901408,1,0,0,0,0,0,0,0,0,0.017982018,0.144273949,0,0,0,1,0,1,0,0,0,0,1
3707,1,0,0,0,0.084507042,1,0,0,1,0,0,1,1,1,0.754245743,0.071041757,0,0,1,0,0,1,0,0,0,0,1
3708,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0.654845145,0.706348794,0,1,0,0,0,0,1,0,1,0,0
3709,0,1,0,0,0.211267606,1,0,0,0,0,0,0,1,1,0.601398592,0.138638925,0,0,1,0,1,0,0,0,0,1,0
3710,0,0,1,0,0.338028169,1,1,0,0,1,0,0,0,0,0.369630364,0.160260078,0,1,0,0,1,0,0,0,1,0,0
3711,1,0,1,0,0.464788732,1,1,1,1,0,1,0,0,0,0.440559434,0.260777344,1,1,0,0,1,0,0,0,0,1,0
3712,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.558941051,0.006432596,1,0,1,0,1,0,0,0,0,1,0
3713,1,0,1,1,0.126760563,1,1,0,1,1,0,1,1,1,0.834665322,0.121369744,1,0,1,0,1,0,0,0,1,0,0
3714,0,0,1,0,0.323943662,1,0,0,0,0,0,0,0,0,0.015484515,0.059534749,0,0,0,1,0,1,0,0,0,0,1
3715,1,0,1,1,0.126760563,1,1,1,1,0,0,1,0,0,0.516983009,0.07597746,0,1,0,0,0,1,0,0,0,1,0
3716,0,0,1,0,0.957746479,1,0,1,1,0,0,0,0,1,0.350649345,0.437572605,0,1,0,0,0,1,0,0,1,0,0
3717,0,0,0,0,0.788732394,1,0,0,0,0,0,0,0,0,0.021978022,0.127143476,0,0,0,1,0,0,1,0,0,0,1
3718,0,0,1,1,0.690140845,1,0,0,1,1,1,1,1,1,0.847652335,0.603097818,0,0,1,0,0,1,0,1,0,0,0
3719,0,0,1,1,0.38028169,0,0,1,0,1,1,1,0,0,0.322177817,0.158121659,0,1,0,0,0,1,0,0,0,0,1
3720,1,0,0,0,0.211267606,1,0,1,0,0,0,0,0,1,0.315684311,0.085929779,1,1,0,0,1,0,0,0,0,1,0
3721,0,0,0,0,0.338028169,1,0,1,1,0,1,1,1,1,0.603896095,0.217673747,0,1,0,0,1,0,0,0,0,0,1
3722,1,1,1,0,0.028169014,1,0,0,1,0,0,0,0,1,0.559940052,0.025452969,0,0,1,0,1,0,0,1,0,0,0
3723,0,0,1,0,0.845070423,1,1,0,0,0,0,1,1,1,0.778721267,0.653645427,0,0,1,0,0,1,0,1,0,0,0
3724,1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.015484515,0.002421615,0,0,0,1,1,0,0,0,0,0,1
3725,0,0,1,1,0.704225352,1,0,0,0,0,0,0,0,0,0.008491508,0.113151279,0,0,0,1,0,1,0,0,0,0,1
3726,1,0,1,1,0.985915493,1,0,1,0,1,0,1,1,0,0.589410581,0.642161537,0,1,0,0,0,0,1,0,1,0,0
3727,1,0,1,1,0.267605634,1,0,0,0,0,0,0,0,0,0.014985015,0.044756538,0,0,0,1,1,0,0,0,0,0,1
3728,0,0,1,1,0.070422535,1,0,0,0,0,0,0,0,0,0.012987013,0.013870828,0,0,0,1,1,0,0,0,1,0,0
3729,1,0,0,0,0.070422535,1,0,0,0,0,0,0,0,0,0.016483516,0.012113856,0,0,0,1,1,0,0,0,0,0,1
3730,1,0,0,0,0.394366197,1,1,1,1,0,1,0,0,0,0.488511481,0.206010692,0,1,0,0,1,0,0,0,0,0,1
3731,0,0,0,0,0.492957746,1,0,0,0,0,0,0,0,1,0,0.077462794,0,0,0,1,0,0,1,0,1,0,0
3732,1,0,0,0,0.38028169,0,0,0,0,1,0,0,0,1,0.11188811,0.089218321,0,1,0,0,1,0,0,0,0,0,1
3733,1,0,1,0,0.084507042,1,1,0,0,0,0,1,0,1,0.678821169,0.065152435,1,0,1,0,1,0,0,0,0,1,0
3734,1,0,0,0,0.873239437,1,1,0,0,0,0,0,0,0,0.056443556,0.184869239,0,0,0,1,0,0,1,0,0,0,1
3735,0,0,1,1,0.661971831,1,1,0,0,0,0,0,0,0,0.049950049,0.133448924,0,0,0,1,0,0,1,0,0,0,1
3736,1,0,1,0,0.676056338,1,0,0,0,0,0,0,0,0,0.018981019,0.101956365,0,0,0,1,0,1,0,1,0,0,0
3737,0,1,0,0,0.366197183,1,1,0,1,0,0,0,0,1,0.628371619,0.243109377,1,0,1,0,1,0,0,0,0,1,0
3738,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0.736763226,0.774575928,0,1,0,0,0,0,1,0,1,0,0
3739,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.505494498,0.005814189,1,0,1,0,1,0,0,0,0,1,0
3740,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.350649345,0.435214564,0,1,0,0,0,0,1,0,1,0,0
3741,1,0,0,0,0.647887324,0,0,1,1,0,1,0,0,0,0.210789208,0.205727496,0,1,0,0,0,1,0,0,1,0,0
3742,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.360639355,0.00413813,0,1,0,0,1,0,0,0,0,1,0
3743,1,0,0,0,0.492957746,1,1,0,1,1,0,1,1,1,0.861638349,0.447056784,0,0,1,0,0,1,0,1,0,0,0
3744,0,0,1,1,0.591549296,0,0,0,1,0,0,0,0,0,0.107392606,0.139309348,0,1,0,0,1,0,0,0,1,0,0
3745,1,1,1,0,0.366197183,1,1,0,1,1,1,1,1,0,0.652347643,0.26485768,0,1,0,0,1,0,0,0,0,1,0
3746,1,0,0,0,0.112676056,1,0,0,0,0,0,0,1,1,0.6093906,0.081439098,1,0,1,0,1,0,0,0,0,1,0
3747,1,0,0,0,0.521126761,1,1,0,0,1,1,1,1,1,0.850149837,0.458852767,0,0,1,0,1,0,0,0,0,1,0
3748,1,1,0,0,0.478873239,1,1,1,0,0,0,1,1,1,0.804195792,0.408698165,0,0,1,0,1,0,0,0,0,1,0
3750,1,0,1,0,0.816901408,1,0,0,1,0,1,1,1,1,0.814185802,0.695390839,0,0,1,0,0,0,1,0,0,0,1
3751,0,0,0,0,0.366197183,1,0,0,0,0,0,0,0,0,0.017982018,0.059268892,0,0,0,1,0,0,1,0,1,0,0
3752,1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.25374625,0.007657853,0,1,0,0,1,0,0,0,0,1,0
3753,0,0,0,0,0.084507042,1,1,0,0,0,0,0,0,0,0.049450549,0.017818234,0,0,0,1,1,0,0,0,0,0,1
3754,1,0,0,0,0.492957746,1,1,0,1,0,1,0,1,1,0.520979013,0.288178009,0,1,0,0,0,1,0,0,0,0,1
3755,1,0,1,1,0.563380282,1,1,1,1,0,0,1,0,1,0.756743245,0.447883254,0,0,1,0,1,0,0,1,0,0,0
3756,1,0,0,0,0.169014085,0,0,0,1,0,0,0,0,0,0.105894104,0.039104176,0,1,0,0,1,0,0,0,0,1,0
3757,0,0,0,1,0.253521127,1,0,0,0,0,0,0,0,0,0.022977023,0.051859558,0,0,0,1,0,0,1,0,1,0,0
3758,1,0,1,0,0.830985915,0,0,1,1,0,1,0,0,0,0.191308688,0.26237249,0,1,0,0,0,0,1,1,0,0,0
3759,1,0,0,1,0.661971831,1,0,0,1,1,1,1,0,1,0.768731257,0.532755382,1,0,1,0,0,0,1,0,0,0,1
3760,0,1,0,0,0.028169014,1,1,0,0,1,0,1,0,0,0.724275713,0.03123826,1,0,1,0,1,0,0,0,0,1,0
3761,0,0,1,0,0.957746479,1,1,0,1,0,1,1,0,1,0.738261727,0.744597602,0,0,1,0,0,0,1,0,0,0,1
3762,0,0,0,0,0.591549296,0,0,0,0,1,1,0,1,0,0.255744252,0.22106054,0,1,0,0,0,1,0,0,0,1,0
3763,1,0,0,1,0.14084507,0,0,1,0,0,1,0,0,1,0.174825172,0.044357752,0,1,0,0,0,1,0,0,0,0,1
3764,1,0,1,0,0.61971831,1,0,0,0,1,0,0,0,1,0.316683312,0.254610605,0,1,0,0,1,0,0,0,1,0,0
3765,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.911088897,0.89467418,0,0,1,0,0,0,1,0,1,0,0
3766,1,1,1,0,0.014084507,1,1,0,0,1,0,0,0,0,0.605894097,0.017800896,1,0,1,0,1,0,0,0,0,1,0
3767,1,0,1,1,0.154929577,1,0,0,0,0,0,0,0,0,0.017482517,0.023771131,0,0,0,1,0,0,1,1,0,0,0
3768,1,0,1,1,0.929577465,1,1,0,1,1,1,1,1,1,0.937062923,0.851853778,0,0,1,0,0,1,0,0,1,0,0
3769,0,0,1,0,0.507042254,1,1,0,0,1,1,1,0,0,0.756743245,0.39787314,0,0,1,0,0,0,1,0,0,0,1
3770,1,0,0,0,0.535211268,0,0,1,1,0,1,0,0,0,0.225774222,0.194428551,0,1,0,0,0,1,0,1,0,0,0
3771,1,0,0,0,0.563380282,1,1,1,0,1,1,0,1,1,0.560439552,0.355070077,0,1,0,0,1,0,0,1,0,0,0
3772,1,0,0,0,0.338028169,0,0,0,0,1,0,1,1,1,0.296703292,0.147371767,0,1,0,0,1,0,0,0,0,1,0
3773,0,0,1,1,0.098591549,1,1,1,1,0,1,0,1,1,0.575424567,0.072469296,0,1,0,0,0,0,1,0,1,0,0
3774,1,0,1,1,0.985915493,1,1,1,1,1,1,0,0,0,0.524975017,0.60177431,0,1,0,0,0,0,1,0,0,0,1
3775,0,0,0,0,0.056338028,1,1,0,1,1,0,0,1,0,0.779220768,0.055627799,0,0,1,0,1,0,0,0,0,1,0
3776,1,0,0,0,0.408450704,1,1,1,0,1,0,1,1,1,0.606893098,0.278370178,0,1,0,0,0,1,0,0,1,0,0
3777,0,0,0,0,0.549295775,1,0,0,1,0,1,0,1,1,0.709790199,0.401017194,0,0,1,0,0,1,0,0,1,0,0
3778,1,0,0,0,0.746478873,1,0,0,0,0,0,0,0,1,0.019480519,0.117537928,0,0,0,1,0,0,1,0,0,0,1
3779,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0.876623363,0.872301691,0,0,1,0,0,0,1,1,0,0,0
3780,0,0,1,1,0.38028169,1,0,0,1,1,0,1,1,0,0.817182805,0.321358185,0,0,1,0,0,1,0,1,0,0,0
3781,0,0,1,1,0.23943662,1,0,0,0,0,1,0,1,1,0.66983016,0.182938882,0,0,1,0,1,0,0,0,0,1,0
3782,1,0,0,0,0.014084507,0,0,0,0,0,0,1,1,1,0.266733263,0.007704089,1,1,0,0,1,0,0,0,0,1,0
3783,1,0,1,1,0.816901408,1,1,0,1,1,0,1,1,1,0.875124862,0.720976737,0,0,1,0,0,1,0,0,0,1,0
3784,0,0,1,1,0.295774648,1,0,0,0,0,1,0,0,1,0.32517482,0.140332322,0,1,0,0,1,0,0,0,0,1,0
3785,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013486513,0.00012137,0,0,0,1,1,0,0,0,0,0,1
3786,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0.07142857,0.221765641,0,0,0,1,0,0,1,0,1,0,0
3787,1,1,0,0,0.183098592,1,1,0,0,0,0,0,0,1,0.556943049,0.124536917,1,0,1,0,1,0,0,0,0,1,0
3788,0,0,1,0,0.690140845,1,1,0,0,0,1,1,1,0,0.807692296,0.582678804,0,0,1,0,0,1,0,0,0,1,0
3789,1,0,1,1,0.661971831,1,0,1,0,1,1,1,0,0,0.510989003,0.347325531,0,1,0,0,0,1,0,1,0,0,0
3790,1,0,1,1,0.676056338,1,1,0,1,0,0,1,1,1,0.797202785,0.562964889,0,0,1,0,1,0,0,0,0,1,0
3791,0,0,1,1,0.38028169,1,0,0,0,1,0,1,0,0,0.668331658,0.262511198,0,0,1,0,1,0,0,0,0,1,0
3792,0,1,0,0,0.943661972,1,1,0,1,1,0,0,1,1,0.772727261,0.749527525,0,0,1,0,1,0,0,0,0,1,0
3793,0,0,0,0,0.169014085,1,1,0,0,0,1,1,1,0,0.821178809,0.149619997,0,0,1,0,1,0,0,0,0,1,0
3794,1,0,0,0,0.14084507,1,1,0,0,1,0,1,0,1,0.705794195,0.112290131,0,0,1,0,1,0,0,0,0,1,0
3795,1,0,1,0,0.028169014,1,1,0,0,0,0,0,0,1,0.554945047,0.024175697,1,0,1,0,1,0,0,0,1,0,0
3796,0,1,1,0,0.788732394,1,1,0,0,1,0,1,1,0,0.819680307,0.662019939,1,0,1,0,1,0,0,0,0,1,0
3797,0,0,0,0,0.028169014,1,1,0,0,0,0,0,0,0,0.563936055,0.021991042,1,0,1,0,1,0,0,0,0,0,1
3798,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.071928071,0.213304436,0,0,0,1,0,0,1,0,1,0,0
3799,0,0,1,1,0.971830986,1,1,0,1,1,1,1,1,1,0.654845145,0.689016038,0,1,0,0,0,0,1,0,0,1,0
3800,1,0,1,1,0.676056338,1,1,0,1,0,1,1,1,0,0.606893098,0.448906227,0,1,0,0,0,0,1,1,0,0,0
3801,1,1,1,0,0.929577465,1,1,1,0,1,0,1,1,1,0.884115871,0.823424361,0,0,1,0,0,1,0,0,1,0,0
